Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.8.197-44.228.249.3-55909-80-6,192.168.8.197,55909,44.228.249.3,80,6,17/10/2024 0:35,1137138,2,5,333,896,333,0,166.5,235.4665581,896,0,179.2,400.7033816,1080.783511,6.155805188,189523,224545.2024,535198,0,535198,535198,0,535198,535198,1137138,284284.5,397848.5962,843932,0,0,0,0,0,40,124,1.758801482,4.397003706,0,896,153.625,321.8029288,103557.125,0,1,0,0,0,0,0,0,2,175.5714286,166.5,179.2,0,0,0,0,0,0,2,333,5,896,-1,488,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55909-80-6,192.168.8.197,55909,44.228.249.3,80,6,17/10/2024 0:35,326,1,1,0,0,0,0,0,0,0,0,0,0,0,6134.969325,326,0,326,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3067.484663,3067.484663,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55911-80-6,192.168.8.197,55911,44.228.249.3,80,6,17/10/2024 0:35,574021,2,5,301,896,301,0,150.5,212.8391411,896,0,179.2,400.7033816,2085.289563,12.1946758,95670.16667,138637.4433,279803,0,25181,25181,0,25181,25181,574021,143505.25,165562.3947,293799,0,0,0,0,0,40,124,3.484193087,8.710482718,0,896,149.625,319.4450266,102045.125,0,1,0,0,0,0,0,0,2,171,150.5,179.2,0,0,0,0,0,0,2,301,5,896,-1,488,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55911-80-6,192.168.8.197,55911,44.228.249.3,80,6,17/10/2024 0:35,383,1,1,0,0,0,0,0,0,0,0,0,0,0,5221.932115,383,0,383,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2610.966057,2610.966057,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55913-80-6,192.168.8.197,55913,44.228.249.3,80,6,17/10/2024 0:35,549275,3,4,275,896,275,0,91.66666667,158.771324,896,0,224,448,2131.901142,12.74407173,91545.83333,137964.7073,272023,62,282025,141012.5,187859.1799,273849,8176,548946,182982,157306.4835,280261,1497,0,0,0,0,60,104,5.461745028,7.282326703,0,896,146.375,317.8130347,101005.125,0,1,0,0,0,0,0,0,1,167.2857143,91.66666667,224,0,0,0,0,0,0,3,275,4,896,-1,488,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55912-80-6,192.168.8.197,55912,44.228.249.3,80,6,17/10/2024 0:35,1092126,2,5,284,896,284,0,142,200.8183259,896,0,179.2,400.7033816,1080.461412,6.409516851,182021,220880.7325,538970,0,538970,538970,0,538970,538970,1092126,273031.5,384670.4968,816659,0,0,0,0,0,40,124,1.831290529,4.578226322,0,896,147.5,318.3488652,101346,0,1,0,0,0,0,0,0,2,168.5714286,142,179.2,0,0,0,0,0,0,2,284,5,896,-1,488,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55912-80-6,192.168.8.197,55912,44.228.249.3,80,6,17/10/2024 0:35,265,1,1,0,0,0,0,0,0,0,0,0,0,0,7547.169811,265,0,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3773.584906,3773.584906,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55914-80-6,192.168.8.197,55914,44.228.249.3,80,6,17/10/2024 0:35,551839,2,5,313,896,313,0,156.5,221.3244225,896,0,179.2,400.7033816,2190.856391,12.68485917,91973.16667,141719.2913,275352,0,1827,1827,0,1827,1827,551839,137959.75,159276.7802,277281,0,0,0,0,0,40,124,3.624245477,9.060613693,0,896,151.125,320.2844439,102582.125,0,1,0,0,0,0,0,0,2,172.7142857,156.5,179.2,0,0,0,0,0,0,2,313,5,896,-1,488,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55914-80-6,192.168.8.197,55914,44.228.249.3,80,6,17/10/2024 0:35,306,1,1,0,0,0,0,0,0,0,0,0,0,0,6535.947712,306,0,306,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3267.973856,3267.973856,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55916-80-6,192.168.8.197,55916,44.228.249.3,80,6,17/10/2024 0:35,558653,2,5,307,896,307,0,153.5,217.0817818,896,0,179.2,400.7033816,2153.393967,12.53013946,93108.83333,142605.5054,280330,114,2820,2820,0,2820,2820,558653,139663.25,160501.9717,280330,144,0,0,0,0,40,124,3.580039846,8.950099615,0,896,150.375,319.8579763,102309.125,0,1,0,0,0,0,0,0,2,171.8571429,153.5,179.2,0,0,0,0,0,0,2,307,5,896,-1,488,1,0,0,0,0,0,0,0,0,0,SQLI
